,playerID,yearID,POS,G,InnOuts,PO,A,E,DP,birthYear,age,Range Factor,Fielding %,RF Yearly Avg
43486,owenmi01,1942,C,133,,595,66,9.0,12,1916.0,26.0,4.969924812030075,98.65671641791045,4.343359247526703
47163,swiftbo01,1947,C,97,,401,45,5.0,6,1915.0,32.0,4.597938144329897,98.89135254988913,4.2240656455749654
36061,cochrmi01,1931,C,117,,560,63,9.0,9,1903.0,28.0,5.3247863247863245,98.57594936708861,4.526786895852523
32055,bassljo01,1925,C,118,,375,87,8.0,14,1895.0,30.0,3.9152542372881354,98.29787234042553,4.491599345546253
47121,seminan01,1947,C,107,,438,53,11.0,6,1920.0,27.0,4.588785046728972,97.80876494023904,4.2240656455749654
32064,bengobe01,1925,C,94,,325,83,3.0,12,1898.0,27.0,4.340425531914893,99.27007299270073,4.491599345546253
36003,berrych02,1931,C,102,,312,78,6.0,8,1902.0,29.0,3.823529411764706,98.48484848484848,4.526786895852523
47107,schefbo01,1947,C,97,,379,52,7.0,4,1913.0,34.0,4.443298969072165,98.40182648401826,4.2240656455749654
35953,wilsoji01,1930,C,99,,456,67,7.0,11,1900.0,30.0,5.282828282828283,98.67924528301887,4.461692946936018
57273,howarel01,1961,C,111,2770.0,635,43,5.0,4,1929.0,32.0,6.108108108108108,99.26793557833089,4.167808266886905
53251,heganji01,1956,C,118,2593.0,648,28,10.0,2,1920.0,36.0,5.728813559322034,98.54227405247813,4.041602120772513
20186,bergebi01,1909,C,112,,536,202,18.0,18,1878.0,31.0,6.589285714285714,97.61904761904762,4.466327337257621
32124,cochrmi01,1925,C,133,,419,79,8.0,9,1903.0,22.0,3.744360902255639,98.41897233201581,4.491599345546253
47087,rosarbu01,1947,C,102,,406,70,2.0,12,1914.0,33.0,4.666666666666667,99.581589958159,4.2240656455749654
43611,tebbebi01,1942,C,97,,446,69,12.0,10,1912.0,30.0,5.309278350515464,97.72296015180265,4.343359247526703
47064,ricede01,1947,C,94,,380,33,8.0,7,1922.0,25.0,4.3936170212765955,98.09976247030879,4.2240656455749654
43639,wagneha01,1942,C,94,,371,47,6.0,7,1915.0,27.0,4.446808510638298,98.58490566037736,4.343359247526703
35879,spohral01,1930,C,108,,322,36,16.0,4,1902.0,28.0,3.314814814814815,95.72192513368985,4.461692946936018
35878,spencro01,1930,C,93,,395,44,5.0,3,1900.0,30.0,4.720430107526882,98.87387387387388,4.461692946936018
25015,blairwa01,1915,C,97,,404,150,11.0,15,1883.0,32.0,5.711340206185567,98.05309734513274,4.391891903738769
46951,masiph01,1947,C,123,,411,58,5.0,1,1916.0,31.0,3.813008130081301,98.94514767932489,4.2240656455749654
59601,tillmbo01,1963,C,95,2414.0,621,26,5.0,5,1937.0,26.0,6.810526315789474,99.23312883435584,4.08598366667157
35459,dickebi01,1930,C,101,,418,51,11.0,5,1907.0,23.0,4.643564356435643,97.70833333333333,4.461692946936018
35454,davissp01,1930,C,96,,307,50,5.0,6,1904.0,26.0,3.71875,98.61878453038673,4.461692946936018
46810,heganji01,1947,C,133,,566,54,7.0,14,1920.0,27.0,4.661654135338346,98.88357256778309,4.2240656455749654
21293,mcleala01,1910,C,119,,485,158,11.0,18,1881.0,29.0,5.4033613445378155,98.31804281345565,4.432888358491655
21305,meyerch01,1910,C,117,,638,154,25.0,16,1880.0,30.0,6.769230769230769,96.94002447980417,4.432888358491655
53768,baileed01,1957,C,115,2956.0,542,41,5.0,5,1931.0,26.0,5.069565217391304,99.14965986394559,4.248023148360408
56460,howarel01,1960,C,91,2195.0,410,40,6.0,9,1929.0,31.0,4.945054945054945,98.68421052631578,3.985951458443142
44321,wagneha01,1943,C,99,,340,56,8.0,3,1915.0,28.0,4.0,98.01980198019803,4.526145314540277
53786,berrayo01,1957,C,121,3092.0,704,61,4.0,12,1925.0,32.0,6.322314049586777,99.47984395318595,4.248023148360408
46731,evansal01,1947,C,94,,389,48,5.0,14,1916.0,31.0,4.648936170212766,98.86877828054298,4.2240656455749654
53846,camparo01,1957,C,100,2492.0,618,51,5.0,5,1921.0,36.0,6.69,99.25816023738872,4.248023148360408
24412,landgr01,1914,C,97,,490,147,20.0,11,1884.0,30.0,6.56701030927835,96.9558599695586,4.358559904586448
21476,stephji01,1910,C,96,,418,156,17.0,18,1883.0,27.0,5.979166666666667,97.12351945854483,4.432888358491655
35213,sewellu01,1929,C,124,,433,81,18.0,11,1901.0,28.0,4.145161290322581,96.61654135338345,4.408218207009619
46721,edwarbr01,1947,C,128,,592,58,11.0,11,1923.0,24.0,5.078125,98.33585476550681,4.2240656455749654
56294,crandde01,1960,C,141,3743.0,764,70,10.0,9,1930.0,30.0,5.914893617021277,98.81516587677726,3.985951458443142
32816,cochrmi01,1926,C,115,,502,90,15.0,9,1903.0,23.0,5.147826086956521,97.52883031301482,4.458702649258586
35037,leriawa01,1929,C,103,,271,69,5.0,13,1903.0,26.0,3.3009708737864076,98.55072463768117,4.408218207009619
24324,jacklfr01,1914,C,118,,580,167,9.0,13,1876.0,38.0,6.330508474576271,98.80952380952381,4.358559904586448
24276,henryjo02,1914,C,92,,513,124,13.0,9,1889.0,25.0,6.923913043478261,98.0,4.358559904586448
32821,collipa01,1926,C,100,,401,74,14.0,14,1896.0,30.0,4.75,97.13701431492842,4.458702649258586
44482,coopewa01,1944,C,97,,442,40,10.0,7,1915.0,29.0,4.969072164948454,97.96747967479675,4.432802493433335
46682,coopewa01,1947,C,132,,561,51,13.0,8,1915.0,32.0,4.636363636363637,97.92,4.2240656455749654
53949,foileha01,1957,C,109,2364.0,436,32,9.0,2,1929.0,28.0,4.293577981651376,98.11320754716981,4.248023148360408
34977,hogansh01,1929,C,93,,286,47,7.0,5,1906.0,23.0,3.5806451612903225,97.94117647058823,4.408218207009619
24225,gowdyha01,1914,C,115,,475,151,21.0,11,1889.0,25.0,5.443478260869565,96.75425038639877,4.358559904586448
53892,crandde01,1957,C,102,2537.0,414,59,6.0,11,1930.0,27.0,4.637254901960785,98.74739039665971,4.248023148360408
35242,spohral01,1929,C,109,,314,57,18.0,5,1902.0,27.0,3.403669724770642,95.37275064267352,4.408218207009619
24526,meyerch01,1914,C,126,,487,150,20.0,16,1880.0,34.0,5.055555555555555,96.9558599695586,4.358559904586448
32637,tayloza02,1925,C,96,,294,102,17.0,12,1898.0,27.0,4.125,95.88377723970945,4.491599345546253
44053,lopezal01,1943,C,116,,378,66,4.0,9,1908.0,35.0,3.8275862068965516,99.10714285714286,4.526145314540277
56834,triangu01,1960,C,105,2564.0,516,45,6.0,5,1930.0,30.0,5.3428571428571425,98.94179894179894,3.985951458443142
35424,cochrmi01,1930,C,130,,654,69,5.0,11,1903.0,27.0,5.561538461538461,99.31318681318682,4.461692946936018
20954,carribi02,1910,C,110,,495,134,25.0,12,1883.0,27.0,5.718181818181818,96.17737003058105,4.432888358491655
24698,schanwa01,1914,C,100,,498,154,30.0,11,1889.0,25.0,6.52,95.60117302052787,4.358559904586448
56782,smithha09,1960,C,124,2751.0,664,61,7.0,9,1931.0,29.0,5.846774193548387,99.04371584699454,3.985951458443142
32552,ruelmu01,1925,C,126,,491,103,11.0,18,1896.0,29.0,4.714285714285714,98.18181818181819,4.491599345546253
24696,schalra01,1914,C,125,,613,183,21.0,20,1892.0,22.0,6.368,97.42962056303548,4.358559904586448
35308,wilsoji01,1929,C,119,,410,80,14.0,16,1900.0,29.0,4.117647058823529,97.22222222222221,4.408218207009619
44121,muellra01,1943,C,140,,579,100,8.0,17,1912.0,31.0,4.85,98.83551673944687,4.526145314540277
56748,schmibo02,1960,C,108,2568.0,631,31,13.0,6,1933.0,27.0,6.12962962962963,98.07407407407408,3.985951458443142
56729,romanjo01,1960,C,99,2333.0,470,30,6.0,6,1934.0,26.0,5.05050505050505,98.81422924901186,3.985951458443142
24645,raridbi01,1914,C,130,,714,215,18.0,14,1888.0,26.0,7.1461538461538465,98.09926082365365,4.358559904586448
46899,lamanra01,1947,C,109,,556,62,9.0,6,1919.0,28.0,5.669724770642202,98.56459330143541,4.2240656455749654
32561,schalra01,1925,C,125,,368,99,8.0,15,1892.0,33.0,3.736,98.3157894736842,4.491599345546253
32598,smithea02,1925,C,96,,317,77,13.0,15,1897.0,28.0,4.104166666666667,96.80589680589681,4.491599345546253
21031,dooinre01,1910,C,91,,472,131,28.0,14,1879.0,31.0,6.626373626373627,95.56259904912837,4.432888358491655
32604,snydefr01,1925,C,96,,336,71,6.0,7,1894.0,31.0,4.239583333333333,98.54721549636804,4.491599345546253
53714,whitesa02,1956,C,114,2919.0,547,60,10.0,13,1927.0,29.0,5.324561403508772,98.37925445705025,4.041602120772513
44169,owenmi01,1943,C,100,,414,47,6.0,11,1916.0,27.0,4.61,98.7152034261242,4.526145314540277
56551,lollash01,1960,C,123,3039.0,555,54,3.0,12,1924.0,36.0,4.951219512195122,99.50980392156863,3.985951458443142
44176,partero01,1943,C,91,,349,57,7.0,11,1917.0,26.0,4.461538461538462,98.30508474576271,4.526145314540277
21101,gibsoge01,1910,C,143,,633,203,14.0,8,1880.0,30.0,5.846153846153846,98.3529411764706,4.432888358491655
44205,richapa01,1943,C,100,,537,86,9.0,12,1908.0,35.0,6.23,98.57594936708861,4.526145314540277
44213,rosarbu01,1943,C,114,,480,91,10.0,11,1914.0,29.0,5.008771929824562,98.2788296041308,4.526145314540277
32488,ofarrbo01,1925,C,92,,324,67,10.0,5,1896.0,29.0,4.25,97.50623441396509,4.491599345546253
59606,torrejo01,1963,C,105,2505.0,584,46,4.0,9,1940.0,23.0,6.0,99.36908517350159,4.08598366667157
23107,archeji01,1913,C,103,,455,138,19.0,6,1883.0,30.0,5.757281553398058,96.89542483660131,4.527566054320253
60764,brandro01,1965,C,102,2554.0,585,54,8.0,8,1940.0,25.0,6.264705882352941,98.76352395672335,4.000630923525461
59896,dalrycl01,1964,C,124,2973.0,737,61,7.0,11,1936.0,28.0,6.435483870967742,99.1304347826087,4.106176803825954
50743,westrwe01,1952,C,112,,481,64,12.0,11,1922.0,30.0,4.866071428571429,97.84560143626571,4.4379332837716525
48977,masiph01,1950,C,114,,440,52,2.0,9,1916.0,34.0,4.315789473684211,99.59514170040485,4.131222213932103
29926,severha01,1921,C,126,,481,117,17.0,11,1891.0,30.0,4.746031746031746,97.23577235772358,4.568925605017655
38552,cochrmi01,1935,C,110,,504,50,6.0,6,1903.0,32.0,5.036363636363636,98.92857142857143,4.503674469093723
51292,ricede01,1953,C,135,,627,60,8.0,6,1922.0,31.0,5.088888888888889,98.84892086330936,4.174706778338868
38338,spohral01,1934,C,98,,296,45,8.0,5,1902.0,32.0,3.479591836734694,97.70773638968481,4.421732537933992
61236,mccarti01,1965,C,111,2885.0,687,43,4.0,4,1941.0,24.0,6.576576576576577,99.45504087193461,4.000630923525461
60569,tillmbo01,1964,C,131,3231.0,897,49,11.0,5,1937.0,27.0,7.221374045801527,98.85057471264368,4.106176803825954
50746,whitesa02,1952,C,110,,464,59,9.0,7,1927.0,25.0,4.754545454545455,98.30827067669173,4.4379332837716525
41613,treshmi01,1939,C,119,,480,59,8.0,7,1914.0,25.0,4.529411764705882,98.53747714808044,4.371117759702814
50223,ginsbjo01,1952,C,101,,442,41,8.0,7,1926.0,26.0,4.782178217821782,98.37067209775967,4.4379332837716525
39437,lombaer01,1936,C,105,,330,54,15.0,10,1908.0,28.0,3.657142857142857,96.2406015037594,4.39955011063821
50027,astrojo01,1952,C,102,,436,36,4.0,9,1922.0,30.0,4.627450980392157,99.15966386554622,4.4379332837716525
41602,tebbebi01,1939,C,100,,449,64,16.0,10,1912.0,27.0,5.13,96.97542533081285,4.371117759702814
48989,mcculcl01,1950,C,100,,362,45,6.0,3,1917.0,33.0,4.07,98.54721549636804,4.131222213932103
50029,atwelto01,1952,C,101,,451,50,12.0,2,1924.0,28.0,4.96039603960396,97.6608187134503,4.4379332837716525
60574,torrejo01,1964,C,96,2298.0,518,46,3.0,4,1940.0,24.0,5.875,99.47089947089947,4.106176803825954
27319,tragewa01,1917,C,94,,433,105,16.0,11,1887.0,30.0,5.723404255319149,97.11191335740072,4.559289880163044
27852,oneilst01,1918,C,113,,409,154,10.0,10,1891.0,27.0,4.982300884955753,98.25479930191972,4.7480550730483975
29508,clemove01,1921,C,107,,357,101,7.0,12,1891.0,30.0,4.280373831775701,98.49462365591398,4.568925605017655
39439,lopezal01,1936,C,127,,447,107,14.0,9,1908.0,28.0,4.362204724409449,97.53521126760563,4.39955011063821
60220,martijc01,1964,C,120,2254.0,530,43,8.0,6,1936.0,28.0,4.775,98.62306368330465,4.106176803825954
41493,phelpba01,1939,C,92,,361,40,8.0,9,1908.0,31.0,4.358695652173913,98.0440097799511,4.371117759702814
59929,edwarjo01,1964,C,120,3062.0,890,73,8.0,17,1938.0,26.0,8.025,99.1761071060762,4.106176803825954
17132,crigelo01,1904,C,95,,502,112,12.0,7,1872.0,32.0,6.463157894736842,98.08306709265176,4.419668322730491
27300,stanaos01,1917,C,95,,385,88,11.0,13,1883.0,34.0,4.978947368421053,97.72727272727273,4.559289880163044
49116,robinaa01,1950,C,103,,355,42,3.0,4,1915.0,35.0,3.854368932038835,99.25,4.131222213932103
48642,berrayo01,1950,C,148,,777,64,13.0,16,1925.0,25.0,5.6824324324324325,98.47775175644028,4.131222213932103
39979,hartnga01,1937,C,103,,436,65,2.0,7,1900.0,37.0,4.864077669902913,99.60238568588468,4.401763492103248
38792,lopezal01,1935,C,126,,472,65,11.0,8,1908.0,27.0,4.261904761904762,97.99270072992701,4.503674469093723
16800,moranpa01,1903,C,107,,500,214,24.0,17,1876.0,27.0,6.672897196261682,96.7479674796748,4.331777649167071
28943,gharrpa01,1920,C,121,,409,148,20.0,13,1892.0,28.0,4.603305785123967,96.53379549393414,4.625885645914914
60721,batteea01,1965,C,128,2857.0,652,56,10.0,10,1935.0,30.0,5.53125,98.60724233983287,4.000630923525461
15584,sullibi03,1901,C,97,,396,104,17.0,13,1875.0,26.0,5.154639175257732,96.71179883945842,4.5062096635274465
60242,mccarti01,1964,C,137,3414.0,762,43,11.0,9,1941.0,23.0,5.875912408759124,98.65196078431373,4.106176803825954
27238,schalra01,1917,C,139,,624,148,15.0,18,1892.0,25.0,5.553956834532374,98.09402795425667,4.559289880163044
27258,severha01,1917,C,139,,529,156,24.0,10,1891.0,26.0,4.928057553956834,96.61495063469675,4.559289880163044
16015,klingjo01,1902,C,112,,471,158,17.0,16,1875.0,27.0,5.616071428571429,97.36842105263158,4.387076209190781
30504,perkicy01,1922,C,141,,432,130,9.0,10,1896.0,26.0,3.9858156028368796,98.42381786339755,4.699059252552639
51339,seminan01,1953,C,112,,436,44,9.0,2,1920.0,33.0,4.285714285714286,98.15950920245399,4.174706778338868
28609,severha01,1919,C,103,,401,106,9.0,12,1891.0,28.0,4.922330097087379,98.25581395348837,4.664410229107832
30496,oneilst01,1922,C,130,,450,116,15.0,9,1891.0,31.0,4.3538461538461535,97.41824440619621,4.699059252552639
27608,gonzami01,1918,C,100,,362,124,11.0,17,1890.0,28.0,4.86,97.78672032193158,4.7480550730483975
30488,ofarrbo01,1922,C,125,,446,143,14.0,22,1896.0,26.0,4.712,97.6782752902156,4.699059252552639
48835,heganji01,1950,C,129,,656,64,5.0,14,1920.0,30.0,5.5813953488372094,99.3103448275862,4.131222213932103
49159,seminan01,1950,C,124,,551,54,15.0,9,1920.0,30.0,4.879032258064516,97.58064516129032,4.131222213932103
28512,oneilst01,1919,C,123,,472,125,14.0,13,1891.0,28.0,4.853658536585366,97.70867430441899,4.664410229107832
50911,courtcl01,1953,C,103,,436,47,10.0,7,1927.0,26.0,4.689320388349515,97.97160243407707,4.174706778338868
38804,mancugu01,1935,C,126,,484,71,16.0,4,1905.0,30.0,4.404761904761905,97.19789842381786,4.503674469093723
40245,sewellu01,1937,C,118,,502,72,9.0,11,1901.0,36.0,4.864406779661017,98.45626072041166,4.401763492103248
29913,schmiwa01,1921,C,111,,438,120,8.0,15,1887.0,34.0,5.027027027027027,98.58657243816255,4.568925605017655
17172,dooinre01,1904,C,96,,411,149,37.0,12,1879.0,25.0,5.833333333333333,93.80234505862647,4.419668322730491
27295,snydefr01,1917,C,94,,341,133,12.0,10,1894.0,23.0,5.042553191489362,97.53086419753086,4.559289880163044
28061,wingoiv01,1918,C,93,,315,111,12.0,13,1890.0,28.0,4.580645161290323,97.26027397260275,4.7480550730483975
60704,azcuejo01,1965,C,108,2535.0,714,53,5.0,2,1939.0,26.0,7.101851851851852,99.35233160621762,4.000630923525461
39999,hemslro01,1937,C,94,,332,70,13.0,13,1907.0,30.0,4.276595744680851,96.86746987951807,4.401763492103248
29957,snydefr01,1921,C,101,,299,98,6.0,7,1894.0,27.0,3.9306930693069306,98.51116625310173,4.568925605017655
39881,dickebi01,1937,C,137,,692,80,7.0,11,1907.0,30.0,5.635036496350365,99.10141206675225,4.401763492103248
30299,henlibu01,1922,C,119,,400,113,9.0,13,1894.0,28.0,4.310924369747899,98.27586206896551,4.699059252552639
39795,bruckea01,1937,C,92,,323,48,11.0,13,1901.0,36.0,4.032608695652174,97.12041884816755,4.401763492103248
50097,burgesm01,1952,C,104,,439,47,11.0,6,1927.0,25.0,4.673076923076923,97.78672032193158,4.4379332837716525
38938,sewellu01,1935,C,112,,399,83,6.0,10,1901.0,34.0,4.303571428571429,98.77049180327869,4.503674469093723
60065,howarel01,1964,C,146,3897.0,939,67,2.0,9,1929.0,35.0,6.890410958904109,99.8015873015873,4.106176803825954
49491,ginsbjo01,1951,C,95,,388,56,10.0,7,1926.0,25.0,4.673684210526316,97.79735682819384,4.298027702647213
61416,rosebjo01,1965,C,131,3216.0,824,55,5.0,7,1933.0,32.0,6.709923664122138,99.43438914027149,4.000630923525461
50146,courtcl01,1952,C,113,,487,69,2.0,7,1927.0,25.0,4.920353982300885,99.6415770609319,4.4379332837716525
41373,lopezal01,1939,C,129,,424,72,7.0,11,1908.0,31.0,3.8449612403100777,98.60834990059642,4.371117759702814
40495,desauge01,1938,C,108,,423,52,7.0,7,1907.0,31.0,4.398148148148148,98.54771784232366,4.417982002451461
38871,paddeto01,1935,C,94,,425,64,17.0,2,1908.0,27.0,5.202127659574468,96.6403162055336,4.503674469093723
61409,romanjo01,1965,C,111,2458.0,569,61,5.0,10,1934.0,31.0,5.675675675675675,99.21259842519686,4.000630923525461
61397,rodgebu01,1965,C,128,3077.0,682,52,7.0,7,1938.0,27.0,5.734375,99.05533063427801,4.000630923525461
29404,wingoiv01,1920,C,107,,368,115,21.0,14,1890.0,30.0,4.514018691588785,95.83333333333334,4.625885645914914
41372,lombaer01,1939,C,120,,536,63,10.0,7,1908.0,31.0,4.991666666666666,98.35796387520526,4.371117759702814
50108,camparo01,1952,C,122,,662,55,4.0,7,1921.0,31.0,5.877049180327869,99.44521497919555,4.4379332837716525
29449,bassljo01,1921,C,114,,433,113,14.0,7,1895.0,26.0,4.7894736842105265,97.5,4.568925605017655
61063,howarel01,1965,C,95,2442.0,614,43,6.0,6,1929.0,36.0,6.91578947368421,99.09502262443439,4.000630923525461
50865,burgesm01,1953,C,95,,395,23,3.0,8,1927.0,26.0,4.4,99.2874109263658,4.174706778338868
27934,schmiwa01,1918,C,104,,373,153,10.0,19,1887.0,31.0,5.0576923076923075,98.13432835820896,4.7480550730483975
28590,schanwa01,1919,C,103,,359,131,14.0,15,1889.0,30.0,4.757281553398058,97.22222222222221,4.664410229107832
27928,schalra01,1918,C,106,,422,114,12.0,15,1892.0,26.0,5.056603773584905,97.8102189781022,4.7480550730483975
40497,dickebi01,1938,C,126,,518,74,8.0,7,1907.0,31.0,4.698412698412699,98.66666666666667,4.417982002451461
38487,boltocl01,1935,C,106,,356,52,12.0,8,1907.0,28.0,3.849056603773585,97.14285714285714,4.503674469093723
30259,goochjo01,1922,C,103,,382,102,15.0,10,1897.0,25.0,4.699029126213592,96.9939879759519,4.699059252552639
51145,lollash01,1953,C,107,,470,51,3.0,2,1924.0,29.0,4.869158878504673,99.42748091603053,4.174706778338868
50825,berrayo01,1953,C,133,,566,64,9.0,9,1925.0,28.0,4.7368421052631575,98.59154929577466,4.174706778338868
61324,pagliji01,1965,C,131,3043.0,669,42,4.0,14,1937.0,28.0,5.427480916030534,99.44055944055944,4.000630923525461
27374,wingoiv01,1917,C,120,,459,151,21.0,12,1890.0,27.0,5.083333333333333,96.67194928684627,4.559289880163044
41479,owenmi01,1939,C,126,,452,52,9.0,8,1916.0,23.0,4.0,98.24561403508771,4.371117759702814
40286,toddal01,1937,C,128,,603,89,20.0,15,1902.0,35.0,5.40625,97.19101123595506,4.401763492103248
49102,ricede01,1950,C,130,,572,63,10.0,12,1922.0,28.0,4.884615384615385,98.44961240310077,4.131222213932103
17045,bergebi01,1904,C,93,,414,151,24.0,10,1878.0,26.0,6.075268817204301,95.92529711375212,4.419668322730491
61554,torrejo01,1965,C,100,2520.0,589,43,6.0,4,1940.0,25.0,6.32,99.05956112852664,4.000630923525461
40483,danniha01,1938,C,114,,449,50,8.0,7,1911.0,27.0,4.37719298245614,98.42209072978304,4.417982002451461
61549,tillmbo01,1965,C,106,2708.0,676,45,9.0,6,1937.0,28.0,6.80188679245283,98.76712328767124,4.000630923525461
49535,heganji01,1951,C,129,,597,66,6.0,8,1920.0,31.0,5.1395348837209305,99.10313901345292,4.298027702647213
50273,heganji01,1952,C,107,,498,53,7.0,7,1920.0,32.0,5.149532710280374,98.74551971326166,4.4379332837716525
50873,camparo01,1953,C,140,,807,57,10.0,9,1921.0,32.0,6.171428571428572,98.8558352402746,4.174706778338868
59960,freehbi01,1964,C,141,3666.0,923,61,7.0,7,1941.0,23.0,6.9787234042553195,99.2936427850656,4.106176803825954
39879,desauge01,1937,C,94,,491,44,4.0,4,1907.0,30.0,5.691489361702128,99.25788497217069,4.401763492103248
41253,hayesfr01,1939,C,114,,380,60,10.0,12,1914.0,25.0,3.8596491228070176,97.77777777777777,4.371117759702814
15074,clarkbo02,1901,C,107,,358,122,24.0,11,1868.0,33.0,4.485981308411215,95.23809523809523,4.5062096635274465
40528,ferreri01,1938,C,131,,512,69,11.0,15,1905.0,33.0,4.435114503816794,98.1418918918919,4.417982002451461
39447,mancugu01,1936,C,138,,524,104,15.0,15,1905.0,31.0,4.550724637681159,97.66718506998446,4.39955011063821
48691,camparo01,1950,C,123,,683,54,11.0,14,1921.0,29.0,5.991869918699187,98.52941176470588,4.131222213932103
60009,groteje01,1964,C,98,2380.0,522,52,9.0,5,1942.0,22.0,5.857142857142857,98.45626072041166,4.106176803825954
50817,battsma01,1953,C,103,,463,44,7.0,7,1921.0,32.0,4.922330097087379,98.63813229571986,4.174706778338868
60015,halleto01,1964,C,113,2886.0,739,50,9.0,12,1937.0,27.0,6.982300884955753,98.87218045112782,4.106176803825954
50051,berrayo01,1952,C,140,,700,73,6.0,10,1925.0,27.0,5.521428571428571,99.22978177150192,4.4379332837716525
